ID,LL_Total_RPKM,HL_Total_RPKM,LL_Total_logCPM,HL_Total_logCPM,Total_PValue,Total_FDR,LL_Ribo_RPKM,HL_Ribo_RPKM,LL_Ribo_log2CPM,HL_Ribo_log2CPM,Ribo_PValue,Ribo_FDR,TotalFC,RiboFC,TE0,TE10,FcPoly,FcT10,rTE10
AT3G11780,4.010479577,3.338945685,3.981287279,3.759102457,0.532523075,1,10.32212258,13.86182018,3.928575605,4.298158418,0.218818014,1,0.832555215,1.342923422,2.573787594,4.151556056,1.342923422,0.832555215,1.613014247
AT3G11800,5.413204616,4.904844238,3.343796107,3.235445058,0.871454426,1,4.494243232,3.57268261,4.116862812,3.833520239,0.349468704,1,0.90608883,0.794946429,0.830237087,0.72839879,0.794946429,0.90608883,0.877338295
AT3G11820,5.277424207,5.539980445,3.514615746,3.570655752,0.885478224,1,9.355996486,7.021346009,4.201030772,3.84472903,0.295704536,1,1.049750831,0.750464798,1.77283389,1.26739545,0.750464798,1.049750831,0.714898027
AT3G11830,9.533825768,8.817080093,4.250496577,4.152035541,0.826520453,1,11.58305532,10.96777792,4.495465728,4.424812352,0.846934059,1,0.924820771,0.946881252,1.214943046,1.243924043,0.946881252,0.924820771,1.023853791
AT3G11840,2.253057915,2.982575007,2.387530646,2.625793227,0.629107128,1,2.576108818,1.995607924,2.480432578,2.272916889,1,1,1.323789765,0.774659793,1.143383311,0.669088931,0.774659793,1.323789765,0.585183398
AT3G11850,2.056760503,1.648028785,2.662919324,2.469297154,0.814556582,1,2.287645456,1.663039643,2.747267193,2.459154306,0.663678546,1,0.801274034,0.72696564,1.112256606,1.009108371,0.72696564,0.801274034,0.907262197
AT3G11930,12.96056856,13.38613768,5.055486612,5.098898813,0.942234334,1,21.19989949,15.52122044,5.723717486,5.296319966,0.017876728,0.66394169,1.032835683,0.732136511,1.635722954,1.159499537,0.732136511,1.032835683,0.708860589
AT3G11940,41.55011416,42.59182764,6.612552626,6.647483685,0.897297732,1,40.98236489,43.77150023,6.592564876,6.685058003,0.698293366,1,1.025071254,1.068056964,0.986335795,1.027697158,1.068056964,1.025071254,1.041934363
AT3G11945,0.634081305,0.562200233,3.099192712,2.974926125,0.855570809,1,1.108222471,0.54004891,3.718790631,2.921461932,0.027584294,0.860908128,0.886637453,0.487310918,1.747760835,0.960598873,0.487310918,0.886637453,0.549616889
AT3G11960,2.641485284,1.947221301,2.781708393,2.506358992,0.663678546,1,5.275068444,4.406449302,3.503485905,3.299566838,0.651705078,1,0.737169089,0.835335001,1.997008454,2.262942224,0.835335001,0.737169089,1.133166071
AT3G12030,1.146077079,1.339796047,3.43664787,3.616345595,0.665589262,1,0.753976298,1.071564212,2.973182389,3.351510262,0.499682872,1,1.16902787,1.421217371,0.657875733,0.799796517,1.421217371,1.16902787,1.215725824
AT3G12050,0.297638379,1.465047841,2.338802245,3.97813157,0.0000152,0.005338179,1.000312863,1.947993008,3.514962284,4.330421269,0.009584503,0.456126987,4.922241029,1.947383744,3.360832922,1.329644639,1.947383744,4.922241029,0.395629497
AT3G12080,3.443676028,2.991961093,3.453789936,3.296536146,0.755308297,1,4.218320158,3.661969648,3.681405713,3.5155063,0.783937716,1,0.868827691,0.868110886,1.224946866,1.223936253,0.868110886,0.868827691,0.999174974
AT3G12110,0.749168847,0.934686574,2.491412819,2.686754332,0.823831619,1,1.808731,1.460906036,3.352203898,3.118242383,0.627209888,1,1.247631395,0.807696687,2.414316889,1.562990286,0.807696687,1.247631395,0.647384067
AT3G12120,86.4015996,81.44515515,7.255085487,7.171243605,0.720183341,1,87.81069836,129.0608166,7.277692842,7.826364881,0.004742161,0.293539757,0.942634807,1.469761874,1.016308711,1.584634671,1.469761874,0.942634807,1.559206029
AT3G12260,6.330543501,7.516196607,3.788082645,3.996841486,0.532523075,1,11.73741945,9.332079529,4.557914097,4.262360841,0.31527012,1,1.187290887,0.795070805,1.854093483,1.241595985,0.795070805,1.187290887,0.669651232
AT3G12320,0.568908534,1.161254529,2.523516675,3.218757013,0.122159958,1,0.763815761,0.826892325,2.77679803,2.854464553,1,1,2.041197239,1.082580862,1.342598529,0.712068116,1.082580862,2.041197239,0.530365631
AT3G12350,2.622847803,2.871801282,2.914997674,3.006646819,0.850588061,1,3.048886103,3.233798212,3.056723998,3.119070729,1,1,1.094917242,1.060649071,1.162433481,1.126052221,1.060649071,1.094917242,0.968702501
AT3G12360,2.041991871,1.642680563,3.385094079,3.147359623,0.627209888,1,4.03912963,2.610920029,4.195205449,3.660042453,0.091367827,1,0.804450099,0.646406595,1.978034138,1.589426507,0.646406595,0.804450099,0.803538461
AT3G12370,8.638063652,7.828850608,3.433569692,3.32347933,0.877656139,1,6.781678242,7.519723784,3.156307787,3.268959038,0.867978073,1,0.906320088,1.108829336,0.785092414,0.960514405,1.108829336,0.906320088,1.2234412
AT3G12480,2.349261632,2.787054676,2.579354573,2.734695233,0.823831619,1,1.690794112,1.282321867,3.105445439,2.8225235,0.584757264,1,1.186353464,0.758413965,0.719712989,0.460099286,0.758413965,1.186353464,0.639281621
AT3G12490,14.70035994,15.21819839,5.055066996,5.101642715,0.82795732,1,25.61048817,18.88340702,5.392726123,4.980478871,0.039781086,0.991923316,1.035226243,0.737331007,1.742167421,1.240843793,0.737331007,1.035226243,0.712241417
AT3G12580,1.311537778,33.03289402,2.889766182,7.02653065,3.23E-46,2.16E-42,7.614194713,45.42114145,4.990737291,7.47856778,1.33E-44,2.47E-40,25.18638393,5.965324392,5.805547382,1.375027614,5.965324392,25.18638393,0.236847195
AT3G12587,0.902319554,1.174257121,2.513454889,2.750234931,0.823831619,1,0.533049969,0.365018671,2.090483923,1.859825768,0.7265803,1,1.301376121,0.684773834,0.5907552,0.31085072,0.684773834,1.301376121,0.5261921
AT3G12620,0.873339286,0.97687678,3.247514112,3.371129771,0.74933613,1,0.954573297,0.992538523,3.335694132,3.379549655,1,1,1.118553574,1.039771934,1.093015409,1.016032465,1.039771934,1.118553574,0.92956829
AT3G12740,5.782122039,5.088549649,3.933816588,3.779155595,0.703679786,1,8.635167904,7.062939317,4.433313648,4.176612016,0.402161924,1,0.880048815,0.817927271,1.493425397,1.388006368,0.817927271,0.880048815,0.929411252
AT3G12760,3.890194356,4.519495533,3.155890356,3.318700204,0.742904669,1,3.153745134,3.357666728,2.925774657,2.989839655,1,1,1.161765999,1.064660137,0.810690892,0.742929538,1.064660137,1.161765999,0.916415301
AT3G12780,105.1612792,89.60139812,7.369229912,7.141777301,0.321630885,1,135.2264544,106.512109,7.727022177,7.386809878,0.010939743,0.489450379,0.852037925,0.787657337,1.285895868,1.188732668,0.787657337,0.852037925,0.924439293
AT3G12800,5.397608056,6.026591784,4.617482155,4.7621404,0.585995085,1,4.299551059,5.612978758,4.319011739,4.664797475,0.246302647,1,1.116530085,1.305480196,0.796566,0.931368667,1.305480196,1.116530085,1.169229753
AT3G12830,1.47266683,2.167098596,2.200725424,2.502288998,0.60728351,1,1.567531497,2.523978512,2.225000821,2.619905698,0.454557946,1,1.471547095,1.610161274,1.064416924,1.164680978,1.610161274,1.471547095,1.094196223
AT3G12920,3.49756675,2.125181758,2.807338314,2.369550562,0.359358519,1,7.097659068,2.830731848,3.200067841,2.329260837,0.043327226,1,0.607617212,0.398826123,2.029313399,1.331995175,0.398826123,0.607617212,0.656377263
AT3G12950,2.442115107,1.946457487,2.746178754,2.541185217,0.823831619,1,2.658742715,2.796157591,2.813490102,2.86318168,1,1,0.797037569,1.051684157,1.088704913,1.436536688,1.051684157,0.797037569,1.319491325
AT3G13060,2.026946005,1.696144945,2.918808683,2.74597433,0.838851214,1,4.588356324,3.64148633,3.818152082,3.543657324,0.418963185,1,0.836798287,0.793636342,2.263679601,2.146919307,0.793636342,0.836798287,0.948420132
AT3G13110,1.306935143,1.005332445,3.339878759,3.057706013,0.617823127,1,2.956230919,2.860895396,4.314245218,4.272407172,1,1,0.769229024,0.967750989,2.261956865,2.845720747,0.967750989,0.769229024,1.25807914
AT3G13190,0.674868665,0.894052438,2.079885153,2.276158004,0.774436089,1,1.968615089,0.95564535,2.425241292,1.915185559,0.266896839,1,1.324779893,0.485440427,2.917034367,1.068891834,0.485440427,1.324779893,0.366431005
AT3G13222,1.408891401,1.816967025,2.311474205,2.517675992,0.80364495,1,1.423996008,1.119640248,3.034755505,2.792247108,0.571676701,1,1.289643065,0.786266423,1.010720916,0.616213851,0.786266423,1.289643065,0.609677549
AT3G13240,1.895082849,3.304989007,2.266438443,2.734853862,0.332373518,1,0.275479833,0.167095854,1.519584605,1.394653278,1,1,1.743981277,0.606562928,0.145365588,0.050558672,0.606562928,1.743981277,0.347803578
AT3G13300,11.19886292,8.731269141,3.459244165,3.184069439,0.522530253,1,22.16347837,14.83481539,4.696737072,4.17842253,0.050638489,1,0.779656757,0.669336065,1.979082924,1.699044566,0.669336065,0.779656757,0.858500948
AT3G13310,9.625034823,13.99907763,4.204243205,4.686562658,0.075863827,1,30.12788659,36.07456004,4.679148774,4.916103513,0.480302995,1,1.454444362,1.197381035,3.13015871,2.576924066,1.197381035,1.454444362,0.823256679
AT3G13410,14.89954448,15.4050492,5.131342898,5.176421574,0.890339525,1,18.37417714,14.77435503,5.41320724,5.117160093,0.130017208,1,1.033927529,0.80408254,1.233203952,0.959059256,0.80408254,1.033927529,0.777697196
AT3G13445,5.464961084,4.341634732,2.445115922,2.264660201,0.790551206,1,2.265984256,2.277081753,2.689367056,2.693931719,1,1,0.794449341,1.004897429,0.414638681,0.524475663,1.004897429,0.794449341,1.264898058
AT3G13450,11.35712265,9.50719739,3.247471764,3.058269168,0.864203809,1,12.69989864,7.618138434,3.36123954,2.821655975,0.229610223,1,0.837113209,0.599858208,1.118232059,0.801302226,0.599858208,0.837113209,0.716579551
AT3G13460,23.46816332,20.90089729,5.918463056,5.758327454,0.530842019,1,41.67313793,36.76563785,6.721893682,6.545174257,0.225159791,1,0.890606436,0.882238288,1.775730694,1.759045908,0.882238288,0.890606436,0.990603989
AT3G13470,2.658459586,6.539877985,3.136418195,4.188173417,0.002243086,0.440458594,5.158067412,8.159032333,3.887727823,4.465804169,0.053170735,1,2.460025354,1.581800252,1.94024669,1.247581736,1.581800252,2.460025354,0.643001605
AT3G13480,3.181684828,4.421484298,3.240505861,3.611874223,0.291388535,1,1.808305793,1.656436885,2.657553008,2.577667463,1,1,1.389667593,0.916015915,0.568348498,0.374633669,0.916015915,1.389667593,0.659161888
AT3G13510,1.393847398,1.117507512,2.931169408,2.717473992,0.690098488,1,1.976237186,1.297855442,3.288710932,2.84690308,0.296336659,1,0.801743084,0.656730605,1.417828945,1.161384087,0.656730605,0.801743084,0.819128493
AT3G13520,39.4873193,57.48136881,6.276417275,6.804513752,0.018099817,1,39.97159664,57.69742748,6.292552236,6.808727967,0.020874121,0.731507391,1.455691848,1.443460665,1.012264123,1.00375876,1.443460665,1.455691848,0.991597684
AT3G13580,11.77776145,12.32132172,4.449320469,4.50760679,0.844027072,1,8.306864743,7.821274946,4.002451279,3.928145978,0.906349183,1,1.046151408,0.941543553,0.705300814,0.634775645,0.941543553,1.046151408,0.900006965
AT3G13650,0.339242921,0.153227748,1.758887611,1.488826655,0.625012207,1,0.15771667,0.225412961,1.388888133,1.470743469,1,1,0.451675594,1.42922724,0.46490777,1.471097526,1.42922724,0.451675594,3.164278207
AT3G13690,6.532488098,4.809688292,3.486496186,3.148451517,0.429741503,1,9.355617292,6.54550492,3.904675349,3.480010766,0.237268766,1,0.736272033,0.699633676,1.432167522,1.360900026,0.699633676,0.736272033,0.950238017
AT3G13720,20.89784498,17.77700186,4.781998714,4.570002668,0.411880305,1,20.20244397,20.22465841,4.733719184,4.735164515,1,1,0.850661964,1.001099592,0.966723793,1.13768669,1.001099592,0.850661964,1.176847718
AT3G13750,43.57569891,24.46249218,6.351987083,5.551160442,0.000334755,0.080780796,60.90210275,33.48021861,6.822118189,5.982804388,0.0000239,0.005090745,0.561379227,0.549738303,1.397616201,1.368634821,0.549738303,0.561379227,0.979263707
AT3G13845,0.287064817,0.575913711,1.693991261,2.05170677,0.453151701,1,0.468795148,0.357964475,1.903152789,1.761705627,1,1,2.006214893,0.763584002,1.633063755,0.621559217,0.763584002,2.006214893,0.380609278
AT3G13860,0.456314386,0.6171044,1.972874982,2.165898913,0.753926275,1,0.869908396,0.9473237,2.406812184,2.47859605,1,1,1.352366743,1.088992478,1.906379511,1.535110915,1.088992478,1.352366743,0.805249378
AT3G13870,3.184561495,2.921701031,3.627470213,3.527459265,0.887770485,1,4.5766084,3.358692032,4.059570988,3.682485784,0.268069062,1,0.917457878,0.733882329,1.437123575,1.149567323,0.733882329,0.917457878,0.799908472
AT3G13920,46.63323621,44.67514904,6.253448588,6.19365925,0.836341756,1,59.52866007,55.22884803,7.190396051,7.08390096,0.38592415,1,0.95801091,0.927769044,1.276528607,1.236231982,0.927769044,0.95801091,0.96843265
AT3G13980,2.009282088,1.292911646,2.485884366,2.149110135,0.581095594,1,11.35584128,6.530687748,4.375042276,3.688697207,0.022116145,0.764798549,0.643469453,0.575095018,5.651690894,5.051147747,0.575095018,0.643469453,0.893740978
AT3G14050,3.240039731,2.59935873,3.672496319,3.418220335,0.568327519,1,5.220119587,2.922349006,4.251782908,3.543627058,0.024544077,0.809562187,0.802261375,0.559824149,1.611128264,1.124257676,0.559824149,0.802261375,0.69780768
AT3G14067,6.695989575,5.545761373,4.322989299,4.085509764,0.44551643,1,32.4304638,25.60466423,6.458477558,6.127359994,0.035405875,0.962045294,0.828221327,0.789525071,4.84326677,4.616979078,0.789525071,0.828221327,0.95327788
AT3G14100,6.14050913,6.423706962,4.577959137,4.636789125,0.851005664,1,9.51836057,8.73070871,5.156731863,5.040342616,0.591997452,1,1.046119601,0.91724921,1.550093057,1.359138697,0.91724921,1.046119601,0.876811034
AT3G14160,0.220838595,0.16271041,2.032134902,1.858774954,0.7265803,1,0.278769804,0.156702948,2.164684376,1.811926576,0.507844541,1,0.736784302,0.562123106,1.262323753,0.96307881,0.562123106,0.736784302,0.762941209
AT3G14200,0.619392942,6.770368031,2.785814545,5.707025277,1.7E-25,2.84E-22,0.840595938,4.849533154,3.08046143,5.24826464,4.96E-14,5.12E-11,10.93065092,5.769160824,1.3571287,0.716287967,5.769160824,10.93065092,0.52779664
AT3G14210,97.51908611,117.9325696,7.684785702,7.956171126,0.230550234,1,151.6524994,145.6777808,8.315728615,8.258117079,0.624827295,1,1.209328084,0.960602571,1.555105831,1.235263348,0.960602571,1.209328084,0.794327514
AT3G14220,4.351630687,4.774116004,3.532754278,3.640491028,0.887770485,1,6.571290086,5.79011271,4.019727298,3.864025783,0.550640331,1,1.097086666,0.881122677,1.510075316,1.212813577,0.881122677,1.097086666,0.80314774
AT3G14230,8.523711381,8.053245565,4.535843462,4.462378482,0.845501026,1,6.759880366,4.680847973,5.264840383,4.771841087,0.026263046,0.839422999,0.944805051,0.692445387,0.793067722,0.581237457,0.692445387,0.944805051,0.732897634
AT3G14240,9.561024623,7.967815998,4.274918687,4.046258591,0.505517784,1,20.49867043,15.85967013,5.712696278,5.360621397,0.051548172,1,0.833364238,0.773692625,2.1439826,1.990466413,0.773692625,0.833364238,0.92839672
AT3G14280,1.091317603,2.110457269,2.234981844,2.792282859,0.23795367,1,1.267128157,1.47402031,2.328395809,2.452358545,0.80364495,1,1.933861658,1.163276423,1.161099348,0.698436463,1.163276423,1.933861658,0.601530321
AT3G14290,2.580677868,3.405427059,3.32347961,3.639835728,0.461559737,1,2.270764921,1.256279875,3.173190579,2.585277687,0.247892894,1,1.319586261,0.553240832,0.879910255,0.368905237,0.553240832,1.319586261,0.419253253
AT3G14310,4.201669318,3.033486123,5.125058091,4.691710266,0.060079799,1,7.034351437,4.941994387,5.827524996,5.342307108,0.010179553,0.477359319,0.721971648,0.702551533,1.674180166,1.629146858,0.702551533,0.721971648,0.973101277
AT3G14330,4.116136684,3.419632124,2.711431788,2.544929647,0.823831619,1,5.821194603,2.928958778,3.040789527,2.396391922,0.151669537,1,0.830786824,0.503154245,1.414237439,0.856512827,0.503154245,0.830786824,0.605635803
AT3G14350,2.784153825,2.58437682,3.252128044,3.171732914,0.867978073,1,7.901490994,5.623516637,4.503864947,4.070349974,0.146482156,1,0.928244983,0.711703227,2.838022426,2.175966211,0.711703227,0.928244983,0.766719174
AT3G14415,124.3461019,120.677899,6.249250059,6.207473764,0.891010687,1,166.445318,131.5484202,6.657847551,6.326920231,0.020533905,0.72218676,0.970500057,0.790340166,1.338564824,1.090078807,0.790340166,0.970500057,0.814363853
AT3G14420,29.11088358,27.58551041,6.902339926,6.826286763,0.742877821,1,34.96782372,36.16742053,7.161676621,7.209542394,0.738899186,1,0.947601275,1.034305733,1.201194173,1.311102096,1.034305733,0.947601275,1.091498882
AT3G14430,3.367087054,4.260387711,3.292610634,3.558288974,0.54252614,1,4.073802385,3.352774548,3.498034376,3.277852939,0.760873362,1,1.265303701,0.823008637,1.209889237,0.786964656,0.823008637,1.265303701,0.650443555
AT3G14440,2.677188615,1.254489865,3.281706067,2.53495183,0.087230165,1,3.871159941,2.340766347,3.695444471,3.125639211,0.111542365,1,0.46858479,0.60466795,1.445979532,1.865910927,0.60466795,0.46858479,1.290413098
AT3G14600,30.19090265,32.29587335,5.352409263,5.444347831,0.723281208,1,18.00380245,22.14630505,4.657771223,4.931860565,0.357790522,1,1.069722019,1.230090427,0.596332036,0.685731728,1.230090427,1.069722019,1.149915964
AT3G14620,2.614950238,5.319236983,2.809707076,3.567069891,0.04709685,1,4.363854721,5.890710032,3.332547126,3.678870631,0.312516409,1,2.03416375,1.349886834,1.668809853,1.107435155,1.349886834,2.03416375,0.663607752
AT3G14650,8.932736698,7.238299173,4.563952983,4.293403419,0.368591811,1,8.520352762,6.263192683,4.476923557,4.084796443,0.170555281,1,0.810311489,0.735086077,0.953834536,0.865285136,0.735086077,0.810311489,0.907164821
AT3G14810,2.01847873,2.588030366,2.830759126,3.081396024,0.571676701,1,9.624908779,7.418786847,3.520276002,3.226898916,0.451543691,1,1.282168758,0.770790354,4.768397425,2.86657643,0.770790354,1.282168758,0.601161391
AT3G14830,1.776627423,1.428522469,2.927374254,2.71663742,0.690098488,1,2.602732485,1.973976484,3.075735992,2.795147103,0.584757264,1,0.804064178,0.758424654,1.464984977,1.381830896,0.758424654,0.804064178,0.943238953
AT3G14840,2.79428831,2.483183379,3.627857117,3.491248891,0.775537319,1,5.907070147,4.300439381,4.307903969,3.910249188,0.260732296,1,0.888663983,0.728015628,2.113980195,1.731825131,0.728015628,0.888663983,0.819224861
AT3G14930,16.02930018,15.03744361,5.137934195,5.052085298,0.775494873,1,21.42572793,21.53806988,5.530046635,5.537218114,1,1,0.938122279,1.00524332,1.336660222,1.43229597,1.00524332,0.938122279,1.071548286
AT3G14960,1.028089371,1.443560551,2.347974818,2.633811976,0.629107128,1,1.281541663,2.094933886,2.462415205,2.920928838,0.404961667,1,1.404119711,1.634698228,1.24652749,1.451226888,1.634698228,1.404119711,1.164215711
AT3G14990,6.229407702,4.746202374,4.441958125,4.097192439,0.241130201,1,5.581169875,3.849761733,4.833146412,4.347959008,0.074961571,1,0.761902672,0.689776842,0.895939091,0.811124649,0.689776842,0.761902672,0.905334589
AT3G15000,8.798260127,7.725129506,4.480848693,4.313961525,0.610347945,1,19.44104153,16.35380896,5.538313552,5.30175918,0.17545905,1,0.878029223,0.841200248,2.20964614,2.116962434,0.841200248,0.878029223,0.958054955
AT3G15010,1.035868406,1.22209237,3.044144013,3.219167961,0.728403201,1,2.077855503,1.859603567,3.821042463,3.687812976,0.897471878,1,1.179775696,0.89496289,2.005906823,1.521655492,0.89496289,1.179775696,0.758587326
